exemplo
"{'banco': 'BANCO ABC BRASIL S.A.', 'codigoBanco': 246, 'agencia': 1, 'linhaDigitavel': '24698.1541 17323.88022 43518.67620 4 00000000080820', 'valor': 808.2, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33094.1159 43402.52905 76013.35677 2 00000000004332', 'valor': 43.32, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33038.5126 71629.28131 67353.21156 0 00000000009034', 'valor': 90.34, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33098.0322 06986.36263 78396.36100 3 00000000032108', 'valor': 321.08, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 479, 'agencia': 1, 'linhaDigitavel': '47991.6367 20488.46137 93674.96641 7 00000000074160', 'valor': 741.6, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33099.7644 64495.58973 20252.55910 2 00000000012679', 'valor': 126.79, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '66992.0744 24432.23758 27748.96383 6 00000000073655', 'valor': 736.55, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33091.7434 06024.30108 69033.83346 1 00000000073139', 'valor': 731.39, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33090.7561 06057.07404 71872.82036 5 00000000044591', 'valor': 444.91, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33090.8671 12853.11304 04742.11432 1 00000000073562', 'valor': 735.62, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 3757, 'linhaDigitavel': '33098.3874 06439.52939 65220.77797 8 00000000026501', 'valor': 265.01, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33094.2886 31348.34151 86237.65222 7 00000000058288', 'valor': 582.88, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33066.6097 11926.66082 19930.45958 3 00000000051586', 'valor': 515.86, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33090.2535 81613.15259 33794.05170 1 00000000041579', 'valor': 415.79, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 422, 'agencia': 1, 'linhaDigitavel': '42298.7968 02726.59179 55665.18892 1 00000000097258', 'valor': 972.58, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33097.4617 80956.81107 64453.63924 2 00000000018962', 'valor': 189.62, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '83499.4295 36940.97251 30897.68433 5 00000000032145', 'valor': 321.46, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33097.5887 97988.33198 55919.65377 0 00000000060799', 'valor': 607.99, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33094.7594 78626.96302 17956.85757 2 00000000091192', 'valor': 910.92, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33094.5926 38226.01122 09453.24779 4 00000000033780', 'valor': 337.8, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 8526, 'linhaDigitavel': '33095.8879 45521.87937 85063.59788 5 00000000084368', 'valor': 843.68, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33093.2736 08169.06879 78708.74958 9 00000000089249', 'valor': 892.49, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33020.1471 84683.90599 18514.52936 9 00000000077215', 'valor': 772.15, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33096.2938 97070.26556 97936.27395 1 00000000067242', 'valor': 672.42, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 221, 'agencia': 1, 'linhaDigitavel': '22197.4054 23645.41025 00063.51102 0 00000000029985', 'valor': 299.85, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33095.9988 85601.56817 58132.70977 3 00000000077175', 'valor': 771.75, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '16294.2720 23354.92697 99107.74981 6 00000000037422', 'valor': 374.22, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33092.0545 96720.27672 15719.77864 9 00000000077025', 'valor': 770.25, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33093.9695 84770.29005 97600.94348 4 00000000005779', 'valor': 56.79, 'label': 0}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 1, 'linhaDigitavel': '33098.5267 72900.99694 84269.88740 0 00000000086317', 'valor': 863.17, 'label': 1}"
"{'banco': 'BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.', 'codigoBanco': 330, 'agencia': 7144, 'linhaDigitavel': '33090.6540 03057.43007 62943.63966 5 00000000025291', 'valor': 252.91, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.7299 23905.36637 39341.05098 9 00000000050359', 'valor': 503.59, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31845.2131 77086.64802 12893.84528 3 00000000045298', 'valor': 452.98, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31899.5944 44318.02810 20739.51938 5 00000000089029', 'valor': 890.29, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 927, 'agencia': 1, 'linhaDigitavel': '92791.7179 16575.79787 43751.05087 9 00000000073306', 'valor': 733.06, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.3628 96652.64263 66863.62109 6 00000000022111', 'valor': 221.11, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '34591.1514 35191.09964 07652.22453 5 00000000058291', 'valor': 582.92, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.7320 94369.75325 78525.08182 1 00000000014401', 'valor': 144.01, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31893.3782 75945.76453 64391.04590 2 00000000052096', 'valor': 519.96, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31899.4714 22701.56684 29725.18863 1 00000000094047', 'valor': 940.47, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 2266, 'linhaDigitavel': '31893.3233 40841.76678 63104.21836 4 00000000077622', 'valor': 776.22, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31894.5492 79338.95175 60712.17867 8 00000000050946', 'valor': 509.46, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31802.0889 34344.57290 53321.76329 4 00000000080735', 'valor': 807.35, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.5856 01076.53356 29420.80386 9 00000000014846', 'valor': 148.46, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 893, 'agencia': 1, 'linhaDigitavel': '89393.2562 09290.01382 43682.47539 1 00000000079241', 'valor': 792.41, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.7034 88385.78570 61383.88806 7 00000000058314', 'valor': 583.14, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '35393.4041 93641.78108 23399.24085 3 00000000017509', 'valor': 175.09, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.7653 98939.14464 69753.08909 6 00000000046151', 'valor': 461.51, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31890.7212 11839.52680 55385.40597 6 00000000015057', 'valor': 149.57, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31890.4636 13789.50944 73409.41422 7 00000000041625', 'valor': 416.25, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 3063, 'linhaDigitavel': '31896.0376 22743.79851 24617.02856 0 00000000068706', 'valor': 687.06, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31898.9609 62890.63363 40259.75647 4 00000000045558', 'valor': 455.58, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31852.1598 47372.54858 22306.27955 5 00000000023565', 'valor': 235.65, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.2062 85272.06229 43070.82124 4 00000000028005', 'valor': 280.05, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 113, 'agencia': 1, 'linhaDigitavel': '11395.5156 01044.27217 87648.43079 1 00000000027082', 'valor': 270.82, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31893.2442 69583.96178 71000.30914 6 00000000031091', 'valor': 310.91, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '35397.7791 11300.02589 18593.99628 1 00000000081594', 'valor': 815.94, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31899.3384 06374.83644 43642.25417 0 00000000099761', 'valor': 997.61, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31890.6136 08731.69290 93797.18197 8 00000000038391', 'valor': 382.91, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.1448 21107.36455 24945.39438 4 00000000017655', 'valor': 176.55, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 7322, 'linhaDigitavel': '31892.9782 65644.97812 17936.42903 8 00000000062129', 'valor': 621.29, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31894.4086 88685.34667 35759.12900 2 00000000085002', 'valor': 850.02, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31865.9775 56239.47863 93344.36012 0 00000000079692', 'valor': 796.92, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31898.6653 62324.05217 91100.91028 6 00000000082852', 'valor': 828.52, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 680, 'agencia': 1, 'linhaDigitavel': '68091.6783 50555.68928 40530.11506 2 00000000034722', 'valor': 347.22, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31898.0587 41203.84067 96022.37477 2 00000000058679', 'valor': 586.79, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '79593.8962 96150.15234 17332.21684 1 00000000089453', 'valor': 894.53, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31892.6105 94406.04793 24579.66117 2 00000000034687', 'valor': 346.87, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.9186 17838.19435 63459.07824 5 00000000089507', 'valor': 894.07, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31893.3446 86497.53081 50515.67203 8 00000000050138', 'valor': 501.38, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 8315, 'linhaDigitavel': '31899.0065 64592.53771 61912.39528 5 00000000061741', 'valor': 617.41, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.9123 83662.66469 78527.39726 5 00000000020768', 'valor': 207.68, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31803.3242 19767.62455 31711.11554 1 00000000030937', 'valor': 309.37, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31897.1296 84542.40789 60495.85372 5 00000000033770', 'valor': 337.7, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 610, 'agencia': 1, 'linhaDigitavel': '61096.1579 38862.50189 25029.44135 1 00000000051320', 'valor': 513.2, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31890.6565 55017.17295 16582.30444 0 00000000011493', 'valor': 114.93, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '54192.4676 70575.15278 97484.08677 8 00000000017293', 'valor': 172.93, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.5431 10863.73923 16952.62747 3 00000000003210', 'valor': 32.1, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31898.2284 48446.03807 37471.22292 3 00000000035975', 'valor': 358.75, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.9143 28816.21777 54119.42559 0 00000000094001', 'valor': 940.01, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 4653, 'linhaDigitavel': '31893.0756 51586.21674 02200.52007 7 00000000065055', 'valor': 650.56, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.3702 97188.38709 99215.44661 9 00000000016752', 'valor': 167.52, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31831.6119 08333.59327 22811.51388 4 00000000071734', 'valor': 717.34, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31892.9505 19130.63565 55204.39515 1 00000000025400', 'valor': 254.0, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 478, 'agencia': 1, 'linhaDigitavel': '47896.0903 67576.08535 73826.73753 5 00000000020751', 'valor': 207.51, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.6545 61585.41171 83364.33492 4 00000000053187', 'valor': 531.87, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '83397.1892 12079.39960 67407.98216 2 00000000032220', 'valor': 322.2, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31892.0379 23705.82103 64444.03129 1 00000000005529', 'valor': 55.29, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.3142 20722.77917 19789.20946 8 00000000058497', 'valor': 583.97, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31894.7683 34615.44571 03743.59520 1 00000000035784', 'valor': 357.84, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 6295, 'linhaDigitavel': '31890.7539 31808.07125 36457.57862 6 00000000056345', 'valor': 563.45, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31893.7551 11618.08800 52120.00169 7 00000000077474', 'valor': 774.74, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31881.9125 53882.91331 21460.29074 2 00000000037085', 'valor': 370.85, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31893.7025 11965.95306 15224.88887 2 00000000083373', 'valor': 833.73, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 456, 'agencia': 1, 'linhaDigitavel': '45698.8680 56998.04699 39928.65411 1 00000000073276', 'valor': 732.76, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.6912 18600.74935 21027.95484 5 00000000011603', 'valor': 116.03, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '16695.6684 65904.96438 26146.90274 7 00000000029958', 'valor': 299.58, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31897.4415 78577.90043 92971.61525 5 00000000076559', 'valor': 765.59, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.0472 47848.18011 63345.07685 2 00000000003550', 'valor': 34.5, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.2542 79875.01640 17214.21133 4 00000000011906', 'valor': 119.06, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 6070, 'linhaDigitavel': '31893.4555 40318.23920 42107.91439 8 00000000003885', 'valor': 38.85, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31898.6887 01770.74839 89365.69421 4 00000000040710', 'valor': 407.1, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31864.4860 07208.11685 55798.09538 6 00000000027613', 'valor': 276.13, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31892.7920 79431.13270 32780.21046 1 00000000080311', 'valor': 803.11, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 914, 'agencia': 1, 'linhaDigitavel': '91499.9181 47957.16147 27463.21774 2 00000000084978', 'valor': 849.78, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.0852 96899.39805 37211.33420 9 00000000001784', 'valor': 17.84, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '34198.6023 76638.87839 47468.04109 8 00000000092724', 'valor': 927.24, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31899.9984 01930.72814 20291.59250 9 00000000001798', 'valor': 17.99, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.2445 48451.93635 46107.91384 3 00000000079690', 'valor': 795.9, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31894.4668 23907.31700 88013.77296 8 00000000077574', 'valor': 775.74, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 9828, 'linhaDigitavel': '31896.0543 40567.42318 55739.04824 4 00000000078575', 'valor': 785.75, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31899.3116 43495.34068 45513.57431 3 00000000096295', 'valor': 962.95, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31822.1073 10798.36714 21225.70324 2 00000000011681', 'valor': 116.81, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31893.6911 33022.00850 99474.73694 9 00000000031158', 'valor': 311.59, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 79, 'agencia': 1, 'linhaDigitavel': '07998.9834 01905.05935 34720.73223 6 00000000011803', 'valor': 118.03, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.0948 54990.32222 62178.30098 7 00000000016995', 'valor': 169.95, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '75099.4121 99480.43706 95704.95761 6 00000000042944', 'valor': 429.44, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31897.3872 86248.63919 23136.62092 7 00000000055944', 'valor': 559.44, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31896.0894 07492.96445 45123.81798 8 00000000057832', 'valor': 577.32, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31890.2318 30871.43690 51328.94028 3 00000000074120', 'valor': 741.2, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 2230, 'linhaDigitavel': '31892.1889 42216.77671 60582.92134 4 00000000027518', 'valor': 275.18, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31891.0051 12056.05297 15433.73226 3 00000000066818', 'valor': 668.18, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31831.0744 19674.31872 48629.23677 9 00000000001677', 'valor': 16.77, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31898.9380 82797.47714 01156.15833 7 00000000020743', 'valor': 207.43, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 374, 'agencia': 1, 'linhaDigitavel': '37490.6798 58681.21439 59977.90698 2 00000000025833', 'valor': 258.33, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31892.4834 16617.30753 96678.42339 7 00000000043688', 'valor': 436.88, 'label': 1}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '82892.8222 02620.25574 17219.20106 1 00000000092864', 'valor': 928.64, 'label': 0}"
"{'banco': 'BANCO BMG S.A.', 'codigoBanco': 318, 'agencia': 1, 'linhaDigitavel': '31895.3536 92347.53271 67992.35531 3 00000000050556', 'valor': 505.56, 'label': 1}"
